Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-07-27T18:15:31.712,285083.6599,2.526,0.157,24.1
2021-07-27T18:15:33.129,285083.6526,2.275,0.165,24.4
2021-07-27T18:15:35.720,285083.6605,2.526,0.150,24.0
2021-07-27T18:15:37.106,285083.6604,2.328,0.162,24.3
2021-07-27T18:15:39.700,285083.6604,2.527,0.151,24.0
2021-07-27T18:15:41.098,285083.6612,2.331,0.167,24.3
2021-07-27T18:15:43.699,285083.6609,2.528,0.153,24.0
2021-07-27T18:15:45.073,285083.6611,2.330,0.162,24.3
2021-07-27T18:15:47.666,285083.6605,2.527,0.150,24.0
2021-07-27T18:15:49.073,285083.6611,2.332,0.165,24.5
2021-07-27T18:15:51.675,285083.6608,2.527,0.151,24.0
2021-07-27T18:15:53.042,285083.6607,2.330,0.164,24.4
2021-07-27T18:15:55.647,285083.6599,2.524,0.148,24.0
2021-07-27T18:15:57.044,285083.6606,2.329,0.168,24.4
2021-07-27T18:15:59.637,285083.6605,2.526,0.153,24.0
2021-07-27T18:16:01.027,285083.6522,2.273,0.167,24.4
2021-07-27T18:16:03.613,285083.6602,2.524,0.148,24.0
2021-07-27T18:16:05.038,285083.6513,2.272,0.166,24.5
2021-07-27T18:16:07.616,285083.6598,2.525,0.152,24.1
2021-07-27T18:16:08.998,285083.6602,2.328,0.164,24.4
2021-07-27T18:16:11.592,285083.6469,2.547,0.148,24.0
2021-07-27T18:16:12.983,285083.6601,2.328,0.160,24.3
2021-07-27T18:16:15.593,285083.6599,2.524,0.151,24.0
2021-07-27T18:16:16.967,285083.6510,2.272,0.168,24.5
2021-07-27T18:16:19.577,285083.6600,2.523,0.154,24.0
2021-07-27T18:16:20.973,285083.6510,2.270,0.162,24.3
2021-07-27T18:16:23.559,285083.6578,2.517,0.150,24.1
2021-07-27T18:16:24.949,285083.6579,2.322,0.168,24.4
2021-07-27T18:16:27.543,285083.6575,2.516,0.156,24.0
2021-07-27T18:16:28.952,285083.6584,2.320,0.166,24.4
2021-07-27T18:16:31.551,285083.6573,2.514,0.151,24.1
2021-07-27T18:16:32.916,285083.6493,2.267,0.166,24.4
2021-07-27T18:16:35.519,285083.6566,2.512,0.154,24.0
2021-07-27T18:16:36.924,285083.6578,2.317,0.166,24.5
2021-07-27T18:16:39.510,285083.6557,2.509,0.152,24.1
2021-07-27T18:16:40.895,285083.6493,2.266,0.167,24.5
2021-07-27T18:16:43.497,285083.6557,2.510,0.153,24.1
2021-07-27T18:16:44.895,285083.6575,2.319,0.169,24.5
2021-07-27T18:16:47.502,285083.6573,2.515,0.154,24.1
2021-07-27T18:16:48.885,285083.6586,2.322,0.163,24.4
2021-07-27T18:16:51.466,285083.6582,2.517,0.150,24.1
2021-07-27T18:16:52.872,285083.6596,2.325,0.165,24.4
2021-07-27T18:16:55.481,285083.6601,2.521,0.152,24.1
2021-07-27T18:16:56.849,285083.6603,2.325,0.159,24.5
2021-07-27T18:16:59.443,285083.6599,2.520,0.148,24.1
2021-07-27T18:17:00.849,285083.6605,2.326,0.163,24.4
2021-07-27T18:17:03.463,285083.6614,2.526,0.150,24.1
2021-07-27T18:17:04.850,285083.6620,2.330,0.161,24.4
2021-07-27T18:17:07.476,285083.6624,2.528,0.148,24.1
2021-07-27T18:17:08.875,285083.6616,2.330,0.159,24.4
2021-07-27T18:17:11.428,285083.6629,2.531,0.150,24.0
2021-07-27T18:17:12.813,285083.6538,2.278,0.165,24.5
2021-07-27T18:17:15.388,285083.6632,2.531,0.150,24.1
2021-07-27T18:17:16.805,285083.6624,2.332,0.157,24.3
2021-07-27T18:17:19.414,285083.6635,2.532,0.147,24.0
2021-07-27T18:17:20.798,285083.6626,2.334,0.163,24.3
2021-07-27T18:17:23.380,285083.6635,2.534,0.150,24.0
2021-07-27T18:17:24.784,285083.6548,2.280,0.157,24.4
2021-07-27T18:17:27.375,285083.6637,2.534,0.146,24.0
2021-07-27T18:17:28.766,285083.6635,2.335,0.161,24.3
2021-07-27T18:17:31.349,285083.6660,2.538,0.149,24.0
2021-07-27T18:17:32.761,285083.6559,2.283,0.158,24.4
